icao_code,fecha_mes,operaciones_llegada,operaciones_salida,TOQUE Y DESPEGUE,operaciones_otras,operaciones_total,pasajeros_salida,carga_salida_kg,n_destinos_total,n_empresas_salida,n_registros_salida,pasajeros_llegada,carga_llegada_kg,n_origenes_total,n_empresas_llegada,n_registros_llegada,pasajeros_total,carga_total_kg,pasajeros_salida_internacional,pasajeros_salida_nacional,pasajeros_llegada_internacional,pasajeros_llegada_nacional,pasajeros_internacional_total,proporcion_pasajeros_internacional,n_metar_mes,temp_media_c,temp_min_c,temp_max_c,temp_std_c,dewpoint_media_c,humedad_media_pct,viento_medio_kt,viento_max_kt,viento_std_kt,rafaga_max_kt,visibilidad_media_sm,visibilidad_min_sm,visibilidad_std_sm,cloud_base_min_ft,altimeter_media_inhg,prop_lluvia,prop_tormenta,prop_niebla,prop_baja_visibilidad,prop_viento_fuerte,prop_rafaga,prop_ifr_aprox,n_metar_esperados_mes,cobertura_metar_ratio,name,type,municipality,region_name,iata_code,latitude_deg,longitude_deg,elevation_ft,scheduled_service,tiene_metar_mes,tiene_od_mes,sin_od_sin_metar_mes,target_operaciones_total_mes_siguiente,target_q33_operaciones,target_q66_operaciones,target_nivel_operacion_mes_siguiente
SKIB,2025-03-01,230.0,230.0,113.0,113.0,573.0,13109.0,1188.0,12,6,20,9906.0,0.0,12,6,17,23015.0,1188.0,0.0,13109.0,0.0,9906.0,0.0,0.0,665,23.378947368421052,19.000000000000004,31.0,2.555558925248743,20.21654135338346,83.49339849624053,3.924698795180723,11.0,1.8987313934872225,23.0,5.678180451127834,0.06,1.2298052411840552,0.0,30.046716867469918,0.0887218045112782,0.004511278195488722,0.07218045112781955,0.04360902255639098,0.0,0.0015037593984962407,0.13852813852813853,744.0,0.8938172043010753,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,616.0,220.0,564.0,alto
SKIB,2025-04-01,243.0,242.0,131.0,131.0,616.0,11644.0,1749.0,15,5,17,8668.0,494.0,16,5,17,20312.0,2243.0,0.0,11644.0,0.0,8668.0,0.0,0.0,709,23.472103004291846,18.000000000000004,31.0,2.6463485164940512,20.394812680115272,83.98338616714676,3.603667136812412,13.0,1.6856114523049641,15.0,5.956812411847698,0.31,0.9467288284656741,0.0,30.04023021582738,0.09873060648801128,0.0014104372355430183,0.022566995768688293,0.028208744710860368,0.0,0.0014104372355430183,0.10244988864142539,720.0,0.9847222222222223,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,1013.0,220.0,564.0,alto
SKIB,2025-05-01,333.0,334.0,346.0,346.0,1013.0,12316.0,990.0,11,5,14,8636.0,911.0,13,5,16,20952.0,1901.0,0.0,12316.0,0.0,8636.0,0.0,0.0,722,23.368932038834952,18.000000000000004,30.0,2.527038252598697,20.094313453536756,82.83848821081817,3.850415512465374,13.0,1.7782180593222154,20.0,6.040152354570664,0.06,0.6993776540392774,300.0,30.06632454923718,0.09556786703601108,0.0013850415512465374,0.03185595567867036,0.0110803324099723,0.0,0.002770083102493075,0.04935622317596566,744.0,0.9704301075268817,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,814.0,220.0,564.0,alto
SKIB,2025-06-01,252.0,253.0,309.0,309.0,814.0,12125.0,1199.0,14,6,21,9140.0,1753.0,13,5,17,21265.0,2952.0,0.0,12125.0,0.0,9140.0,0.0,0.0,728,23.752747252747252,19.000000000000004,30.0,2.7353447198810548,19.60576923076923,79.00192307692316,3.7225274725274726,10.0,1.6759281849843575,15.0,5.959271978022008,0.06,1.0742891921776208,0.0,29.98850274725271,0.0673076923076923,0.0,0.04120879120879121,0.034340659340659344,0.0,0.0013736263736263737,0.10291858678955453,720.0,1.011111111111111,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,943.0,220.0,564.0,alto
SKIB,2025-07-01,324.0,326.0,293.0,293.0,943.0,15079.0,500.0,13,3,14,10224.0,10.0,13,3,14,25303.0,510.0,0.0,15079.0,0.0,10224.0,0.0,0.0,743,25.052489905787347,18.000000000000004,33.00000000000001,3.378015353328617,17.082099596231494,63.27337819650068,4.2086137281292055,10.0,2.0283253193871063,25.0,6.20499327052493,4.97,0.07868678711691358,500.0,29.987590847913822,0.017496635262449527,0.0,0.0013458950201884253,0.0,0.0,0.0026917900403768506,0.0029850746268656717,744.0,0.9986559139784946,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,678.0,220.0,564.0,alto
SKIB,2025-08-01,253.0,256.0,169.0,169.0,678.0,13292.0,1094.0,13,4,15,9415.0,75.0,11,5,14,22707.0,1169.0,0.0,13292.0,0.0,9415.0,0.0,0.0,754,24.66445623342175,18.000000000000004,32.0,3.4115862712034914,17.73342175066313,67.66685676392582,3.9363395225464193,14.0,1.8384069468882125,20.0,6.071021220159175,0.03,0.8451927286442378,100.0,29.9809416445623,0.03050397877984085,0.0,0.015915119363395226,0.021220159151193633,0.0,0.006631299734748011,0.05409582689335394,744.0,1.0134408602150538,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,932.0,220.0,564.0,alto
SKIB,2025-09-01,294.0,295.0,343.0,343.0,932.0,13338.0,182.0,16,7,19,9340.0,360.0,15,7,20,22678.0,542.0,0.0,13338.0,0.0,9340.0,0.0,0.0,723,24.862116991643454,18.000000000000004,34.0,3.8444928066350625,17.661559888579387,67.16894150417815,3.8456189151599443,13.0,1.8800609320056565,19.0,6.087565698478592,0.31,0.6845134103177807,100.0,29.97147632311979,0.02627939142461964,0.0,0.009681881051175657,0.016597510373443983,0.0,0.0013831258644536654,0.036163522012578615,720.0,1.0041666666666667,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,793.0,220.0,564.0,alto
SKIB,2025-10-01,289.0,281.0,223.0,223.0,793.0,12290.0,1175.0,14,3,15,9268.0,13.0,12,5,15,21558.0,1188.0,0.0,12290.0,0.0,9268.0,0.0,0.0,735,23.126702997275203,17.0,31.0,2.832094520695237,20.042234332425068,83.90606267029958,3.4761904761904763,13.0,1.731001715523769,23.0,5.899006802721111,0.03,1.1692423866800439,100.0,29.948024523160765,0.036734693877551024,0.004081632653061225,0.04217687074829932,0.04217687074829932,0.0,0.0013605442176870747,0.14605067064083457,744.0,0.9879032258064516,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,315.0,220.0,564.0,medio
SKIB,2025-11-01,156.0,159.0,0.0,0.0,315.0,12565.0,792.0,16,5,22,8775.0,1554.0,11,5,14,21340.0,2346.0,0.0,12565.0,0.0,8775.0,0.0,0.0,694,23.069164265129682,19.000000000000004,30.0,2.6083117546854457,20.73198847262248,87.68779538904883,3.2002881844380404,14.0,1.6273101870781777,,5.9061959654178935,0.03,1.1446666322191266,100.0,29.93007204610947,0.0345821325648415,0.0,0.04755043227665706,0.037463976945244955,0.0,0.0,0.1968503937007874,720.0,0.9638888888888889,Perales Airport,medium_airport,Ibagué,Tolima Department,IBE,4.42161,-75.1333,2999,1,1,1,0,314.0,220.0,564.0,medio
SKIP,2020-01-01,44.0,43.0,0.0,0.0,87.0,1594.0,396.0,4,4,6,1684.0,4952.0,6,4,7,3278.0,5348.0,0.0,1594.0,0.0,1684.0,0.0,0.0,392,12.760204081632653,0.9999999999999984,19.000000000000004,3.0001957240814465,9.278061224489797,80.68290816326541,3.9948979591836733,12.0,3.7729654146641174,23.0,5.957391304347849,0.06,0.9125258536982838,200.0,30.333478260869516,0.29591836734693877,0.015306122448979591,0.017857142857142856,0.020460358056265986,0.0,0.002551020408163265,0.11025641025641025,744.0,0.5268817204301075,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,80.0,220.0,564.0,bajo
SKIP,2020-02-01,42.0,38.0,0.0,0.0,80.0,1315.0,260.0,5,3,6,1468.0,3368.0,5,3,5,2783.0,3628.0,0.0,1315.0,0.0,1468.0,0.0,0.0,358,13.21508379888268,2.9999999999999996,26.999999999999996,3.064406005513557,9.033519553072626,77.32254189944139,4.611731843575419,13.0,3.898944310991839,,6.012374301676001,0.19,0.8190591751118748,300.0,30.40326815642454,0.23743016759776536,0.008379888268156424,0.025139664804469275,0.01675977653631285,0.0,0.0,0.07122507122507123,696.0,0.514367816091954,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,70.0,220.0,564.0,bajo
SKIP,2020-03-01,34.0,36.0,0.0,0.0,70.0,771.0,44.0,3,1,3,919.0,4355.0,3,1,3,1690.0,4399.0,0.0,771.0,0.0,919.0,0.0,0.0,357,13.810734463276836,2.9999999999999996,20.0,3.1381411330037836,9.508474576271187,76.78138418079101,4.329577464788732,12.0,3.693955758126181,,6.050593220339004,1.86,0.5827199469823647,700.0,30.40867605633798,0.13165266106442577,0.0056022408963585435,0.04481792717086835,0.005649717514124294,0.0,0.0,0.059322033898305086,744.0,0.4798387096774194,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,13.0,220.0,564.0,bajo
SKIP,2020-04-01,8.0,5.0,0.0,0.0,13.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,0.0,0.0,232,13.262931034482758,5.0,18.000000000000004,2.502778721452718,9.586206896551724,79.56366379310347,4.422413793103448,14.0,4.212228872041295,,6.05991341991344,0.06,0.6526434483944247,100.0,30.459740259740233,0.33189655172413796,0.0,0.017241379310344827,0.008658008658008658,0.0,0.0,0.11255411255411256,720.0,0.32222222222222224,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,0,0,3.0,220.0,564.0,bajo
SKIP,2020-05-01,2.0,1.0,0.0,0.0,3.0,1.0,50.0,1,1,1,1.0,0.0,1,1,1,2.0,50.0,0.0,1.0,0.0,1.0,0.0,0.0,236,13.305084745762711,5.0,18.000000000000004,2.187035201250999,10.23728813559322,82.42631355932203,4.813559322033898,14.0,4.143077594997233,23.0,5.986510638297891,0.5,0.7435286012449347,700.0,30.46119148936166,0.5466101694915254,0.0,0.00423728813559322,0.00851063829787234,0.0,0.00847457627118644,0.13617021276595745,744.0,0.3172043010752688,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,4.0,220.0,564.0,bajo
SKIP,2020-06-01,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,,,,,0.0,0.0,224,12.754464285714286,4.000000000000002,18.000000000000004,2.681522504179819,8.941964285714286,78.74482142857144,4.758928571428571,14.0,4.183558542149562,,6.126591928251139,3.73,0.3767273123394178,700.0,30.311785714285683,0.33035714285714285,0.0,0.0,0.0,0.0,0.0,0.04932735426008968,720.0,0.3111111111111111,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,0,0,8.0,220.0,564.0,bajo
SKIP,2020-07-01,4.0,4.0,0.0,0.0,8.0,0.0,0.0,1,1,1,2.0,0.0,1,1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,233,11.86266094420601,4.000000000000002,17.0,2.5065475897916802,8.339055793991417,79.95321888412022,4.9655172413793105,13.0,4.21588633229135,,6.100901287553667,2.49,0.5113062663144987,700.0,30.426008583690965,0.3562231759656652,0.0,0.0,0.004291845493562232,0.0,0.0,0.03862660944206009,744.0,0.3131720430107527,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,5.0,220.0,564.0,bajo
SKIP,2020-08-01,2.0,3.0,0.0,0.0,5.0,2.0,72.0,2,3,3,3.0,50.0,2,3,3,5.0,122.0,0.0,2.0,0.0,3.0,0.0,0.0,229,12.187772925764191,2.9999999999999996,18.000000000000004,3.161532609263933,7.646288209606987,75.33524017467249,5.244541484716157,15.0,4.535583328146552,,6.082751091703076,2.49,0.5826450832505876,700.0,30.432532751091674,0.2663755458515284,0.0,0.0,0.017467248908296942,0.0,0.0,0.07488986784140969,744.0,0.3077956989247312,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,5.0,220.0,564.0,bajo
SKIP,2020-09-01,3.0,2.0,0.0,0.0,5.0,1.0,120.0,2,2,2,0.0,0.0,2,2,2,1.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,214,12.225352112676056,2.9999999999999996,19.000000000000004,2.7430728350268105,7.737089201877934,75.3158685446009,6.173708920187793,16.0,4.746683434973732,27.0,6.128497652582177,3.11,0.38634425484168994,700.0,30.30967136150234,0.2523364485981308,0.0,0.0,0.0,0.0,0.02336448598130841,0.10328638497652583,720.0,0.2972222222222222,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,32.0,220.0,564.0,bajo
SKIP,2020-10-01,16.0,16.0,0.0,0.0,32.0,478.0,173.0,2,1,2,520.0,4019.0,2,1,2,998.0,4192.0,0.0,478.0,0.0,520.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,53.0,220.0,564.0,bajo
SKIP,2020-11-01,26.0,27.0,0.0,0.0,53.0,785.0,249.0,3,2,3,874.0,4256.0,2,2,3,1659.0,4505.0,0.0,785.0,0.0,874.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,58.0,220.0,564.0,bajo
SKIP,2020-12-01,29.0,29.0,0.0,0.0,58.0,899.0,194.0,2,1,2,1018.0,1903.0,2,1,2,1917.0,2097.0,0.0,899.0,0.0,1018.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,56.0,220.0,564.0,bajo
SKIP,2021-01-01,28.0,28.0,0.0,0.0,56.0,858.0,163.0,3,2,3,900.0,3692.0,2,2,3,1758.0,3855.0,0.0,858.0,0.0,900.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,68.0,220.0,564.0,bajo
SKIP,2021-02-01,33.0,35.0,0.0,0.0,68.0,890.0,577.0,5,3,5,855.0,1266.0,3,3,5,1745.0,1843.0,0.0,890.0,0.0,855.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,74.0,220.0,564.0,bajo
SKIP,2021-03-01,37.0,37.0,0.0,0.0,74.0,1100.0,193.0,5,3,5,1151.0,1395.0,5,3,5,2251.0,1588.0,0.0,1100.0,0.0,1151.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,70.0,220.0,564.0,bajo
SKIP,2021-04-01,35.0,35.0,0.0,0.0,70.0,988.0,50.0,3,2,4,963.0,1552.0,3,2,4,1951.0,1602.0,0.0,988.0,0.0,963.0,0.0,0.0,1,10.999999999999998,10.999999999999998,10.999999999999998,,10.0,93.55,0.0,0.0,,,4.35,4.35,,700.0,30.42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,720.0,0.001388888888888889,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,86.0,220.0,564.0,bajo
SKIP,2021-05-01,43.0,43.0,0.0,0.0,86.0,1166.0,5046.0,5,6,9,1039.0,7126.0,5,6,10,2205.0,12172.0,0.0,1166.0,0.0,1039.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,84.0,220.0,564.0,bajo
SKIP,2021-06-01,42.0,42.0,0.0,0.0,84.0,1191.0,4831.0,5,5,7,1180.0,7102.0,5,5,8,2371.0,11933.0,0.0,1191.0,0.0,1180.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,79.0,220.0,564.0,bajo
SKIP,2021-07-01,39.0,40.0,0.0,0.0,79.0,1263.0,118.0,4,2,4,1331.0,1449.0,5,2,5,2594.0,1567.0,0.0,1263.0,0.0,1331.0,0.0,0.0,1,9.000000000000002,9.000000000000002,9.000000000000002,,8.0,93.45,0.0,0.0,,,6.21,6.21,,1600.0,30.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0013440860215053765,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,74.0,220.0,564.0,bajo
SKIP,2021-08-01,37.0,37.0,0.0,0.0,74.0,1257.0,143.0,3,1,3,1283.0,1017.0,3,1,3,2540.0,1160.0,0.0,1257.0,0.0,1283.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,72.0,220.0,564.0,bajo
SKIP,2021-09-01,36.0,36.0,0.0,0.0,72.0,1203.0,50.0,5,4,6,1252.0,828.0,3,4,6,2455.0,878.0,0.0,1203.0,0.0,1252.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,70.0,220.0,564.0,bajo
SKIP,2021-10-01,35.0,35.0,0.0,0.0,70.0,1215.0,562.0,4,2,4,1269.0,2922.0,4,2,4,2484.0,3484.0,0.0,1215.0,0.0,1269.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,0,1,0,72.0,220.0,564.0,bajo
SKIP,2021-11-01,36.0,36.0,0.0,0.0,72.0,1159.0,20.0,3,1,3,1186.0,1429.0,3,1,3,2345.0,1449.0,0.0,1159.0,0.0,1186.0,0.0,0.0,321,13.311526479750778,2.9999999999999996,19.000000000000004,3.0407890382395633,9.286604361370717,77.90579439252338,3.4828660436137073,12.0,4.007865611534974,,6.00894080996887,0.06,0.86043600843444,300.0,30.360716510903476,0.2367601246105919,0.024922118380062305,0.021806853582554516,0.021806853582554516,0.0,0.0,0.08150470219435736,720.0,0.44583333333333336,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,77.0,220.0,564.0,bajo
SKIP,2021-12-01,39.0,38.0,0.0,0.0,77.0,1233.0,270.0,3,1,3,1339.0,945.0,3,1,3,2572.0,1215.0,0.0,1233.0,0.0,1339.0,0.0,0.0,378,13.597883597883598,4.000000000000002,19.000000000000004,2.7450840105798946,10.174603174603174,80.9492857142858,4.074074074074074,12.0,3.776208477646199,,5.906957671957693,0.06,1.0574778579025885,200.0,30.355198938992046,0.2777777777777778,0.0,0.031746031746031744,0.037037037037037035,0.0,0.0,0.12533333333333332,744.0,0.5080645161290323,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,73.0,220.0,564.0,bajo
SKIP,2022-01-01,36.0,37.0,0.0,0.0,73.0,1366.0,56.0,4,2,4,1248.0,817.0,4,2,4,2614.0,873.0,0.0,1366.0,0.0,1248.0,0.0,0.0,386,12.88860103626943,0.9999999999999984,20.0,3.2618255762326034,8.805699481865284,78.09393782383418,3.966233766233766,13.0,4.0679646064046615,,6.100129870129887,0.19,0.5925177860957651,300.0,30.228549222797934,0.17616580310880828,0.0025906735751295338,0.0051813471502590676,0.005194805194805195,0.0,0.0,0.031578947368421054,744.0,0.5188172043010753,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,64.0,220.0,564.0,bajo
SKIP,2022-02-01,32.0,32.0,0.0,0.0,64.0,1194.0,20.0,4,2,4,1145.0,1062.0,4,2,4,2339.0,1082.0,0.0,1194.0,0.0,1145.0,0.0,0.0,341,12.864705882352942,5.0,18.000000000000004,2.6528642452639954,9.31764705882353,80.05167647058838,3.9765395894428153,13.0,3.9874111890222506,,5.886774193548409,0.06,1.0110897609727003,300.0,30.353893805309752,0.19648093841642228,0.026392961876832845,0.06158357771260997,0.03519061583577713,0.0,0.0,0.10355029585798817,672.0,0.5074404761904762,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,69.0,220.0,564.0,bajo
SKIP,2022-03-01,35.0,34.0,0.0,0.0,69.0,1154.0,238.0,3,2,4,1112.0,894.0,3,2,4,2266.0,1132.0,0.0,1154.0,0.0,1112.0,0.0,0.0,374,12.674731182795698,5.0,18.000000000000004,2.617401065417,9.373655913978494,81.32803763440863,3.2566844919786098,12.0,3.752874961849419,,5.9745989304813065,0.06,0.9188334629005249,200.0,30.148766756032195,0.2807486631016043,0.013368983957219251,0.0213903743315508,0.02406417112299465,0.0,0.0,0.08042895442359249,744.0,0.5026881720430108,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,53.0,220.0,564.0,bajo
SKIP,2022-04-01,26.0,27.0,0.0,0.0,53.0,919.0,382.0,4,3,5,885.0,811.0,3,2,4,1804.0,1193.0,0.0,919.0,0.0,885.0,0.0,0.0,384,12.848563968668408,4.000000000000002,30.0,2.916470967837261,9.535248041775457,81.19224543080944,4.971279373368146,119.0,8.114153504979708,,5.9867968750000236,0.19,0.774906311453635,300.0,30.36815104166668,0.20833333333333334,0.015625,0.0078125,0.013020833333333334,0.005221932114882507,0.0,0.0835509138381201,720.0,0.5333333333333333,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,72.0,220.0,564.0,bajo
SKIP,2022-05-01,36.0,36.0,0.0,0.0,72.0,1269.0,476.0,3,2,4,1247.0,2151.0,4,3,5,2516.0,2627.0,0.0,1269.0,0.0,1247.0,0.0,0.0,389,12.397932816537468,4.000000000000002,17.0,2.7299520513607156,9.20671834625323,81.78000000000016,4.430051813471502,15.0,4.1543628761098015,,6.03775193798452,0.93,0.6449210583214369,700.0,30.408701298701345,0.32390745501285345,0.0,0.002570694087403599,0.002583979328165375,0.0,0.0,0.04145077720207254,744.0,0.5228494623655914,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,68.0,220.0,564.0,bajo
SKIP,2022-06-01,35.0,33.0,0.0,0.0,68.0,1135.0,46.0,3,1,3,1201.0,1138.0,3,2,4,2336.0,1184.0,0.0,1135.0,0.0,1201.0,0.0,0.0,364,11.881868131868131,2.000000000000001,21.0,2.989384491992473,8.347107438016529,80.09258953168049,4.706043956043956,91.0,6.134746521667779,,5.890989010989033,0.06,1.1028161346644116,200.0,30.388756906077347,0.29395604395604397,0.0027472527472527475,0.03296703296703297,0.038461538461538464,0.0027472527472527475,0.0,0.1565934065934066,720.0,0.5055555555555555,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,70.0,220.0,564.0,bajo
SKIP,2022-07-01,35.0,35.0,0.0,0.0,70.0,1474.0,566.0,3,3,5,1361.0,1241.0,3,2,4,2835.0,1807.0,0.0,1474.0,0.0,1361.0,0.0,0.0,392,11.705882352941176,2.000000000000001,17.0,2.7199059517056243,8.578005115089514,82.08406649616377,5.1938775510204085,14.0,4.2182362910300295,,5.950281329923297,0.06,0.8804804473050106,200.0,30.32678571428575,0.38010204081632654,0.007653061224489796,0.012755102040816327,0.01278772378516624,0.0,0.0,0.06735751295336788,744.0,0.5268817204301075,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,70.0,220.0,564.0,bajo
SKIP,2022-08-01,35.0,35.0,0.0,0.0,70.0,1274.0,200.0,3,2,4,1257.0,1556.0,4,3,5,2531.0,1756.0,0.0,1274.0,0.0,1257.0,0.0,0.0,398,11.409547738693467,0.0,18.000000000000004,3.166354815495972,7.309045226130653,77.34150753768841,6.040201005025126,15.0,4.500589601430326,22.0,6.070656565656592,2.49,0.5675517693287327,600.0,30.399496221662506,0.30904522613065327,0.0,0.01256281407035176,0.010101010101010102,0.0,0.002512562814070352,0.06476683937823834,744.0,0.5349462365591398,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,76.0,220.0,564.0,bajo
SKIP,2022-09-01,38.0,38.0,0.0,0.0,76.0,1261.0,219.0,3,2,4,1214.0,1252.0,3,2,4,2475.0,1471.0,0.0,1261.0,0.0,1214.0,0.0,0.0,385,12.257142857142858,0.9999999999999984,19.000000000000004,3.973723215131646,7.002597402597402,72.47420779220772,5.706493506493507,14.0,4.31984090365611,22.0,6.101740259740286,0.19,0.5397692746528904,700.0,30.32394805194807,0.2051948051948052,0.005194805194805195,0.02077922077922078,0.007792207792207792,0.0,0.007792207792207792,0.029490616621983913,720.0,0.5347222222222222,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,84.0,220.0,564.0,bajo
SKIP,2022-10-01,42.0,42.0,0.0,0.0,84.0,1433.0,461.0,3,3,5,1371.0,1461.0,3,3,5,2804.0,1922.0,0.0,1433.0,0.0,1371.0,0.0,0.0,394,12.82741116751269,2.9999999999999996,20.0,2.8820158160295435,9.114213197969542,79.28025380710663,4.093908629441624,14.0,4.136821984824075,20.0,5.9997455470738075,0.16,0.7955680401556554,300.0,30.98015228426398,0.2715736040609137,0.06091370558375635,0.030456852791878174,0.020356234096692113,0.0,0.007614213197969543,0.10309278350515463,744.0,0.5295698924731183,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,68.0,220.0,564.0,bajo
SKIP,2022-11-01,34.0,34.0,0.0,0.0,68.0,1237.0,636.0,4,3,6,1219.0,998.0,3,3,5,2456.0,1634.0,0.0,1237.0,0.0,1219.0,0.0,0.0,379,13.047493403693931,4.000000000000002,26.999999999999996,3.1627566164090015,9.094986807387862,78.23437994722961,3.9894459102902373,19.0,4.0863554684980254,,6.04242744063327,0.06,0.6766134288905832,200.0,30.367836411609492,0.23482849604221637,0.026385224274406333,0.0158311345646438,0.010554089709762533,0.0,0.0,0.09788359788359788,720.0,0.5263888888888889,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,93.0,220.0,564.0,bajo
SKIP,2022-12-01,46.0,47.0,0.0,0.0,93.0,1402.0,515.0,3,3,5,1450.0,2058.0,3,3,5,2852.0,2573.0,0.0,1402.0,0.0,1450.0,0.0,0.0,388,12.608247422680412,2.9999999999999996,19.000000000000004,3.1542816183357996,8.337628865979381,76.69403100775195,4.706185567010309,13.0,4.297257449608402,,6.034561855670129,0.06,0.768561234281948,300.0,30.349379844961238,0.17010309278350516,0.028350515463917526,0.023195876288659795,0.023195876288659795,0.0,0.0,0.09560723514211886,744.0,0.521505376344086,San Luis Airport,medium_airport,Ipiales,Nariño Department,IPI,0.861946,-77.671783,9765,1,1,1,0,123.0,220.0,564.0,bajo
